1.390058288574218750e+02
1.386960754394531250e+02
1.383918762207031250e+02
1.380954742431640625e+02
1.378011322021484375e+02
1.375056304931640625e+02
1.372023162841796875e+02
1.368824920654296875e+02
1.365418090820312500e+02
1.361848449707031250e+02
1.358195648193359375e+02
1.354542694091796875e+02
1.350951538085937500e+02
1.347477874755859375e+02
1.344182434082031250e+02
1.341088104248046875e+02
1.338172454833984375e+02
1.335364837646484375e+02
1.332591857910156250e+02
1.329810791015625000e+02
1.326998748779296875e+02
1.324115905761718750e+02
1.321056365966796875e+02
1.317720642089843750e+02
1.314058837890625000e+02
1.310034637451171875e+02
1.305679321289062500e+02
1.301054229736328125e+02
1.296250457763671875e+02
1.291386566162109375e+02
1.286598968505859375e+02
1.282018890380859375e+02
1.277730636596679688e+02
1.273797836303710938e+02
1.270243911743164062e+02
1.267100372314453125e+02
1.264395141601562500e+02
1.262165374755859375e+02
1.260440750122070312e+02
1.259225082397460938e+02
1.258468170166015625e+02
1.258125534057617188e+02
1.258056945800781250e+02
1.258103256225585938e+02
1.258041915893554688e+02
1.257654876708984375e+02
1.256856155395507812e+02
1.255640869140625000e+02
1.254046936035156250e+02
1.252116470336914062e+02
1.249943923950195312e+02
1.247600250244140625e+02
1.245199203491210938e+02
1.242859191894531250e+02
1.240726394653320312e+02
1.238940353393554688e+02
1.237617492675781250e+02
1.236829910278320312e+02
1.236618194580078125e+02
1.237023468017578125e+02
1.238050613403320312e+02
1.239675369262695312e+02
1.241863937377929688e+02
1.244546813964843750e+02
1.247608032226562500e+02
1.250920104980468750e+02
1.254398803710937500e+02
1.257960968017578125e+02
1.261504058837890625e+02
1.264984512329101562e+02
1.268528823852539062e+02
1.272298049926757812e+02
1.276468276977539062e+02
1.281193084716796875e+02
1.286567687988281250e+02
1.292589263916015625e+02
1.299193420410156250e+02
1.306261596679687500e+02
1.313639678955078125e+02
1.321158599853515625e+02
1.328654022216796875e+02
1.335968017578125000e+02
1.342962036132812500e+02
1.349525146484375000e+02
1.355560302734375000e+02
1.361014099121093750e+02
1.365883636474609375e+02
1.370199127197265625e+02
1.373992462158203125e+02
1.377289428710937500e+02
1.380123138427734375e+02
1.382574920654296875e+02
1.384772338867187500e+02
1.386854400634765625e+02
1.388918457031250000e+02
1.391026153564453125e+02
1.393234710693359375e+02
1.395577850341796875e+02
1.398081970214843750e+02
1.400730895996093750e+02
1.403449707031250000e+02
1.406094512939453125e+02
1.408529510498046875e+02
1.410664978027343750e+02
1.412465515136718750e+02
1.413907928466796875e+02
1.415004882812500000e+02
1.415807342529296875e+02
1.416360321044921875e+02
1.416703643798828125e+02
1.416880035400390625e+02
1.416953582763671875e+02
1.417026367187500000e+02
1.417205352783203125e+02
1.417593078613281250e+02
1.418271331787109375e+02
1.419283447265625000e+02
1.420660400390625000e+02
1.422413787841796875e+02
1.424530029296875000e+02
1.426991577148437500e+02
1.429769134521484375e+02
1.432817840576171875e+02
1.436082916259765625e+02
1.439497222900390625e+02
1.443016510009765625e+02
1.446626129150390625e+02
